player_name,plus_minus,eFG_avg,winning_perct,total_games,pts,Score,year_count,plus_minus_x,eFG_avg_x,winning_perct_x,total_games_x,pts_x,Score_x,year_count_x,plus_minus_y,eFG_avg_y,winning_perct_y,total_games_y,pts_y,Score_y,year_count_y,total_year_count,total_score,avg_score,Rank
Reggie Bullock,-0.7301587301587301,53.7037037037037,42.857142857142854,63,11.28571429,25.307671960243383,1,0.625,51.84426229508197,56.25,32,8.676470588235292,22.735697926711666,1,-2.7586206896551726,48.43749999999999,31.03448275862069,29,8.068965517241379,19.262823275862065,1,3,20.259640640251053,6.753213546750351,261
Ryan Arcidiacono,-3.0864197530864197,54.42583732057417,27.160493827160487,81,6.716049383,22.27250871302996,1,2.1111111111111107,53.0,55.55555555555557,18,3.210526315789473,19.38187134502924,1,-1.4310344827586208,53.18181818181817,36.206896551724135,58,4.5,20.348040752351093,1,3,20.251030268920665,6.750343422973555,262
Cristiano Felicio,-2.1333333333333333,53.072625698324025,26.66666666666667,60,4.0,19.468156424581004,1,0.5,75.0,16.666666666666664,6,1.8333333333333333,21.108333333333334,1,-2.5454545454545454,62.96296296296296,27.27272727272727,22,3.9090909090909087,19.913468013468012,1,3,20.130175497996724,6.710058499332241,263
Juancho Hernangomez,0.4714285714285714,54.458598726114644,62.85714285714285,70,5.828571429,23.872506824642947,1,-2.117647058823529,48.88888888888889,23.529411764705877,17,6.105263157894738,17.382438940488477,1,-1.1458333333333333,49.3927125506073,50.0,48,6.0,20.561719804318493,1,3,20.091402982568713,6.697134327522904,264
Damyean Dotson,-4.5479452054794525,50.57306590257879,16.43835616438356,73,10.67123288,22.380937710494013,1,-3.2,47.46192893401015,40.0,30,6.67741935483871,18.571933846405763,1,-1.8333333333333333,51.55172413793103,29.16666666666667,48,6.6875,20.30043103448276,1,3,20.058756930667926,6.686252310222642,265
Marquese Chriss,-3.953488372093023,41.66666666666666,39.53488372093023,43,4.23255814,16.09457364368992,1,-12.5,39.285714285714285,0.0,2,6.5,10.696428571428571,1,-3.847457627118644,55.58441558441558,25.423728813559322,59,9.28813559322034,22.728307285934402,1,3,19.99024486092101,6.663414953640337,266
Thon Maker,-0.03125,49.8134328358209,68.75,64,5.046875,22.111170708955225,1,-2.25,55.55555555555557,37.5,8,3.75,17.85138888888889,1,-2.3833333333333333,53.8860103626943,33.33333333333333,60,4.683333333333334,20.352335924006905,1,3,19.940088256230716,6.646696085410238,267
PJ Dozier,4.166666666666667,42.857142857142854,83.33333333333334,6,3.166666667,18.122619047819047,1,4.190476190476192,53.54330708661418,66.66666666666666,21,7.260869565217392,23.17330089173636,1,-2.2758620689655173,46.815286624203814,62.06896551724138,29,5.793103448275862,19.16416648363716,1,3,19.913915993466095,6.6379719978220315,268
Rodney McGruder,-0.5606060606060606,48.91540130151844,46.96969696969697,66,7.621212121,22.309910931312942,1,-1.1666666666666667,60.465116279069754,25.0,12,5.071428571428571,19.71746954595792,1,-0.05357142857142857,46.408839779005525,67.85714285714286,56,3.3392857142857144,19.7852456590371,1,3,19.897923700035054,6.632641233345018,269
Wayne Ellington,-0.2452830188679245,55.36105032822758,49.0566037735849,53,10.28301887,25.051583338019157,1,-1.9642857142857144,62.33480176211454,28.57142857142857,28,10.566666666666666,24.261200440528633,1,-0.4166666666666667,49.42528735632184,25.0,36,5.083333333333333,18.352155172413795,1,3,19.868935634317033,6.622978544772344,270
Isaac Bonga,0.5909090909090909,15.151515151515152,31.818181818181817,22,0.8636363640000001,7.144696969915152,1,-0.8181818181818182,48.88888888888889,27.27272727272727,22,2.083333333333333,15.731313131313131,1,-0.4545454545454545,55.769230769230774,33.33333333333333,66,5.0,21.795337995337995,1,3,19.850000971261878,6.616666990420626,271
Frank Ntilikina,-4.3023255813953485,39.5390070921986,20.930232558139533,43,5.720930233,15.43824014540779,1,-1.6666666666666667,66.21621621621622,66.66666666666666,9,4.727272727272728,22.757084357084356,1,-1.7192982456140349,45.94594594594594,33.33333333333333,57,6.2631578947368425,19.331223328591747,1,3,19.82174637513107,6.607248791710357,272
Tyler Johnson,-2.3684210526315788,49.80988593155893,45.614035087719294,57,10.85964912,23.506857446117806,1,2.055555555555556,53.47222222222222,72.2222222222222,18,4.65,21.18305555555555,1,-2.6153846153846154,46.4,41.02564102564102,39,7.0256410256410255,19.162820512820513,1,3,19.784069368032384,6.594689789344128,273
Josh Okogie,-0.6891891891891891,44.48818897637796,43.24324324324325,74,7.702702703,21.433533730759358,1,-4.517241379310343,39.55223880597015,24.13793103448276,29,4.774193548387096,14.280162037421348,1,-2.6129032258064515,47.8643216080402,30.64516129032258,62,8.596774193548388,21.103177176203598,1,3,19.755091976174935,6.585030658724978,274
Khem Birch,0.88,60.264900662251655,52.0,50,4.8,23.266225165562915,1,-2.6285714285714294,50.98039215686275,37.142857142857146,35,5.648648648648647,19.084287228404875,1,-2.6875,51.04895104895106,39.58333333333333,48,4.416666666666667,19.11952942890443,1,3,19.319815775637444,6.439938591879148,275
Frank Mason,-3.842105263157895,46.153846153846146,42.105263157894726,38,5.131578947,17.6621457487668,1,-4.75,41.66666666666667,25.0,4,6.25,14.429166666666667,1,0.2222222222222222,50.98039215686275,66.66666666666666,9,6.8888888888888875,20.71732026143791,1,3,19.306930816850105,6.4356436056167015,276
Gary Clark,0.5882352941176471,46.6887417218543,64.70588235294117,51,2.901960784,19.345714842040046,1,-3.033333333333333,41.071428571428584,26.66666666666667,30,3.625,14.517857142857146,1,-1.3095238095238095,55.26315789473685,54.76190476190477,42,3.7142857142857135,20.555075187969926,1,3,19.28716356165088,6.4290545205502925,277
Jared Dudley,0.8644067796610171,53.34728033472803,47.45762711864407,59,4.86440678,21.794447202529465,1,0.2727272727272727,42.857142857142854,54.54545454545454,11,0.5454545454545454,14.387012987012987,1,0.4,55.00000000000001,66.66666666666666,45,1.5111111111111108,20.34,1,3,19.22212495752907,6.407374985843023,278
Andre Iguodala,4.661764705882354,57.947019867549656,69.11764705882352,68,5.720588235,25.94043143729918,1,-2.264705882352941,51.70068027210885,52.941176470588246,34,4.6944444444444455,19.522719087635057,1,-1.1904761904761905,51.13636363636363,47.61904761904761,21,4.571428571428571,18.660281385281387,1,3,19.19677642835301,6.398925476117671,279
Kevin Knox II,-8.52,43.818380743982495,20.0,75,12.84,21.278595185995623,1,-2.5769230769230766,51.26050420168068,50.0,26,4.964285714285714,18.94946670976083,1,-2.7538461538461543,44.01496259351621,32.30769230769231,65,6.446153846153848,19.048356032994437,1,3,19.140090125997776,6.380030041999259,280
Jarred Vanderbilt,0.5882352941176471,47.368421052631575,58.82352941176471,17,1.411764706,16.62739938087554,1,-3.5294117647058822,61.51079136690648,14.705882352941178,34,5.8611111111111125,20.447305684863878,1,-2.5454545454545454,62.5,54.54545454545454,11,1.0909090909090908,18.920454545454547,1,3,19.111172015107464,6.370390671702488,281
Chris Chiozza,-1.7142857142857142,37.5,85.71428571428571,7,0.857142857,14.096428571342857,1,-1.0,45.744680851063826,53.33333333333334,15,3.533333333333333,16.722836879432624,1,3.25,48.92857142857142,50.0,28,5.071428571428571,19.987499999999997,1,3,19.040013804453665,6.346671268151222,282
Luke Kornet,-1.2173913043478262,50.17667844522968,19.565217391304348,46,7.0,19.718082654785682,1,2.5,46.153846153846146,50.0,10,2.363636363636364,16.581643356643355,1,-1.1944444444444444,52.13903743315508,30.555555555555557,36,5.972222222222222,19.64725935828877,1,3,19.037677322784532,6.345892440928178,283
Frank Jackson,-2.2459016393442623,49.32885906040268,36.065573770491795,61,8.114754097999999,21.492870502589195,1,1.3333333333333333,36.36363636363636,33.33333333333333,9,1.7777777777777777,12.607575757575756,1,-1.0,47.58308157099698,44.067796610169495,59,6.288135593220339,20.57204157918992,1,3,19.025189861037052,6.3417299536790175,284
D.J. Wilson,1.6041666666666667,50.597609561752975,77.08333333333334,48,5.833333333,22.804610723571574,1,-3.0909090909090917,47.5609756097561,72.72727272727273,11,3.583333333333333,17.453880266075387,1,-1.2432432432432432,46.21212121212122,78.37837837837837,37,3.5945945945945947,19.16789516789517,1,3,19.006927965315036,6.335642655105012,285
Edmond Sumner,-1.434782608695652,39.84375,60.86956521739131,23,2.869565217,15.517459238895654,1,-0.09090909090909093,56.707317073170735,36.36363636363637,22,5.0,20.07228381374723,1,-0.967741935483871,47.887323943661954,51.61290322580646,31,4.903225806451613,18.802476147205812,1,3,18.892186835098588,6.297395611699529,286
DeAndre' Bembry,-2.792682926829269,48.701298701298704,35.365853658536594,82,8.37804878,22.372275894544188,1,0.1851851851851852,61.62790697674418,55.55555555555557,27,4.827586206896552,22.477602542398053,1,-5.883720930232557,48.903508771929815,23.255813953488367,43,5.790697674418602,17.542156262749895,1,3,18.77075150026924,6.256917166756414,287
Draymond Green,7.0151515151515165,50.11848341232229,72.72727272727273,66,7.363636363999999,25.637954186632086,1,2.7096774193548385,43.103448275862064,51.61290322580646,31,6.0606060606060606,19.220290221458185,1,-4.558139534883721,44.620253164556964,23.255813953488367,43,8.023255813953488,18.142272593464824,1,3,18.73266019872186,6.2442200662406195,288
Jerome Robinson,-0.8484848484848485,48.18181818181817,54.54545454545454,33,3.393939394,18.246969697006058,1,-5.384615384615384,39.55223880597014,23.07692307692308,13,5.230769230769232,13.48421354764638,1,-0.5396825396825397,45.0,57.14285714285714,63,5.063492063492063,20.16031746031746,1,3,18.729429289617677,6.243143096539225,289
Rodions Kurucs,-0.031746031746031744,51.44766146993317,57.14285714285714,63,8.476190476000001,23.946836002289647,1,-0.6875,31.25,43.75,16,1.0,11.228125,1,-0.5744680851063829,53.954802259886996,38.29787234042553,47,4.574468085106383,20.35465801178026,1,3,18.708960308949678,6.236320102983226,290
Wes Iwundu,0.5,46.53284671532847,52.941176470588246,68,4.9852941180000006,20.79644697316153,1,-2.2,32.97872340425532,45.0,20,2.0,12.144680851063828,1,0.21153846153846154,47.63948497854077,44.230769230769226,52,5.769230769230767,20.23583278309673,1,3,18.64563310619339,6.215211035397797,291
Yogi Ferrell,-0.7746478873239436,51.13636363636363,46.478873239436616,71,5.915492958,22.013668374031756,1,-5.5,45.23809523809525,0.0,2,9.5,15.734523809523811,1,-0.28,48.40425531914895,40.0,50,4.36,19.147063829787236,1,3,18.607886052946778,6.2026286843155924,292
Chimezie Metu,-0.03448275862068965,32.75862068965517,48.27586206896552,29,1.75862069,13.100000000206895,1,-1.7272727272727273,51.66666666666666,36.36363636363637,11,3.3636363636363638,16.87121212121212,1,-0.5,57.14285714285714,44.444444444444436,18,3.2222222222222223,19.21626984126984,1,3,18.44144480520515,6.147148268401717,293
Shaquille Harrison,-4.328767123287672,46.009389671361504,27.397260273972602,73,6.493150685,19.33590906171709,1,-3.2352941176470584,30.0,88.23529411764706,17,1.0,12.552941176470588,1,1.4651162790697674,51.51515151515152,32.55813953488372,43,4.8604651162790695,19.939252995066948,1,3,18.431823434680183,6.143941144893394,294
Alfonzo McKinnie,0.027777777777777776,56.36363636363636,73.6111111111111,72,4.680555556,24.18674242450909,1,-1.3888888888888888,61.66666666666666,66.66666666666666,18,2.333333333333333,20.702777777777772,1,-2.325,46.783625730994146,27.500000000000004,40,4.55,17.219656432748536,1,3,18.264635001342413,6.0882116671141375,295
Dante Exum,1.1428571428571428,45.643153526970956,50.0,42,6.857142857,20.410788381657028,1,1.0,42.30769230769232,50.0,6,3.8333333333333335,15.926923076923082,1,-3.085714285714286,53.36134453781514,28.57142857142857,35,4.542857142857144,18.473193277310926,1,3,18.060818992450663,6.020272997483555,296
Keita Bates-Diop,-1.7333333333333334,46.830985915492974,33.33333333333333,30,5.033333333,17.461079812006577,1,-2.7142857142857144,43.548387096774185,42.857142857142854,14,2.2666666666666666,14.411382488479259,1,-3.8863636363636362,50.0,22.72727272727273,44,6.545454545454546,18.792045454545455,1,3,17.84936457920527,5.949788193068424,297
Nicolas Batum,-0.30666666666666664,55.33807829181494,46.66666666666666,75,9.32,25.4331862396204,1,5.342857142857143,62.008733624454145,62.85714285714285,35,8.944444444444445,27.097421501351633,1,-2.1818181818181817,43.209876543209866,27.27272727272727,22,3.5909090909090917,14.875196408529739,1,3,17.84754091864865,5.949180306216217,298
Stanley Johnson,-2.984848484848485,45.90909090909091,42.42424242424242,66,6.878787879,20.27954545467273,1,-1.4375,51.898734177215175,50.0,32,3.147058823529412,18.60354383842144,1,0.48,43.22033898305085,76.0,25,2.4,17.415084745762712,1,3,17.795999599739957,5.931999866579986,299
Kenrich Williams,-1.8695652173913044,47.67025089605735,36.95652173913043,46,6.065217391,19.237127941223033,1,0.0,61.60714285714285,41.66666666666667,36,6.564102564102564,23.223580586080583,1,-0.6666666666666666,43.197278911564624,30.76923076923077,39,3.4871794871794872,16.21342229199372,1,3,17.766639233272556,5.922213077757519,300
Terrance Ferguson,1.8918918918918919,55.22041763341068,59.45945945945946,74,6.932432432000001,25.110509813498616,1,-1.7777777777777777,20.0,66.66666666666666,9,0.18181818181818185,8.447979797979798,1,-2.5535714285714284,46.59090909090909,58.92857142857143,56,3.928571428571429,19.112905844155843,1,3,17.27980083338777,5.759933611129257,301
Brandon Goodwin,0.75,30.434782608695656,62.5,16,1.4375,12.583695652173915,1,-0.625,40.094339622641506,41.66666666666667,24,4.08,15.59866823899371,1,-3.7352941176470575,46.842105263157904,38.23529411764706,34,6.0588235294117645,18.023761609907126,1,3,17.266739637837784,5.755579879279261,302
Chandler Hutchison,-2.613636363636364,49.282296650717704,22.72727272727273,44,5.204545455,18.12625598113397,1,1.5714285714285714,30.555555555555554,28.57142857142857,7,1.8571428571428568,10.924603174603174,1,-5.071428571428571,49.14285714285714,28.57142857142857,28,7.7857142857142865,18.517857142857142,1,3,16.97962629112019,5.659875430373397,303
Dwayne Bacon,-0.5116279069767442,54.86381322957199,46.511627906976734,43,7.348837209,22.472930051397647,1,-5.8055555555555545,46.50455927051672,36.111111111111114,36,10.5,20.080306484295846,1,-3.3846153846153846,38.729508196721305,25.64102564102564,39,5.7435897435897445,15.514428331231608,1,3,16.775529047852757,5.591843015950919,304
Noah Vonleh,-4.176470588235294,52.27272727272727,19.11764705882353,68,8.397058824,21.41818181846417,1,-4.0,0.0,75.0,4,0.0,2.95,1,-1.5,58.15217391304349,36.111111111111114,36,3.6666666666666665,19.968599033816428,1,3,16.63735836628553,5.545786122095176,305
Patrick McCaw,-2.0689655172413794,48.412698412698404,58.620689655172406,29,2.551724138,17.498002189422877,1,-5.0,0.0,66.66666666666666,3,0.0,2.233333333333333,1,0.054054054054054064,48.45679012345679,72.97297297297297,37,4.594594594594595,20.38311644978312,1,3,16.608904113475152,5.536301371158384,306
Yuta Watanabe,1.3333333333333333,31.37254901960784,33.33333333333333,15,2.6,12.15313725490196,1,-0.4090909090909091,43.33333333333333,63.63636363636363,22,2.6666666666666665,16.61287878787879,1,0.5555555555555556,48.529411764705884,50.0,18,2.0,16.87124183006536,1,3,16.583663992869877,5.527887997623292,307
Jordan Bell,-1.5735294117647058,51.56249999999999,67.64705882352942,68,3.279411765,21.247242647235296,1,-12.333333333333336,33.333333333333336,0.0,3,3.333333333333333,7.4,1,-0.2413793103448276,55.22388059701493,27.58620689655172,29,3.2068965517241383,18.499073597529595,1,3,16.41666733050896,5.472222443502987,308
Bruno Caboclo,0.05882352941176471,53.33333333333334,41.17647058823529,34,8.294117647,22.083333333298043,1,0.0,47.058823529411754,16.666666666666664,6,2.833333333333333,14.598039215686272,1,-1.0666666666666669,46.067415730337075,36.66666666666666,30,3.0,16.383520599250936,1,3,16.31141495924036,5.437138319746786,309
Ed Davis,1.271604938271605,61.589403973509924,51.85185185185186,81,5.827160494,25.854141116937978,1,-3.3684210526315788,41.860465116279066,21.052631578947366,19,2.263157894736842,12.983537331701344,1,-3.821428571428572,47.82608695652174,57.14285714285714,28,1.821428571428572,16.351164596273293,1,3,16.152787969392136,5.3842626564640454,310
Dennis Smith Jr.,-2.830188679245283,47.92307692307693,39.62264150943396,53,13.62264151,24.07793904242961,1,-1.4666666666666666,44.954128440366965,33.33333333333333,15,7.1875,17.60103211009174,1,-5.735294117647059,37.91469194312796,20.588235294117645,34,5.5,14.07426122107611,1,3,15.279799289946912,5.093266429982304,311
Kevon Looney,3.5875,62.680115273775215,70.0,80,6.25,27.816903818443805,1,2.074074074074074,60.810810810810786,51.85185185185186,27,3.7931034482758617,21.939675882779326,1,-4.95,37.34177215189873,30.0,20,3.4,12.637943037974683,1,3,15.25723764595907,5.085745881986356,312
Tim Frazier,-1.1694915254237288,51.53256704980843,45.76271186440679,59,5.254237288000001,20.981446847116512,1,2.0,25.0,100.0,3,1.3333333333333333,12.700000000000001,1,-2.074074074074074,41.48936170212766,33.33333333333333,27,3.5925925925925934,15.026044129235618,1,3,14.858605439282542,4.9528684797608475,313
Justin Patton,-1.0,28.57142857142857,66.66666666666666,3,1.666666667,11.376190476390475,1,-5.333333333333333,61.29032258064515,0.0,6,6.75,18.339247311827954,1,-3.2,45.0,40.0,5,1.8,13.78,1,3,14.571658986185113,4.857219662061705,314
Iman Shumpert,-0.7580645161290323,48.094170403587434,62.903225806451616,62,7.5,22.579187762187182,1,-0.5,25.0,50.0,2,1.0,9.325,1,-4.0,39.0625,69.23076923076923,13,4.153846153846153,15.369471153846154,1,3,14.521062753493975,4.8403542511646585,315
Al-Farouq Aminu,4.703703703703703,51.433389544688026,64.19753086419753,81,9.382716048999999,26.92377948470781,1,-6.4444444444444455,46.51162790697675,33.33333333333333,9,4.636363636363637,14.915280714117923,1,-1.9444444444444444,34.30232558139535,38.888888888888886,18,4.333333333333333,13.533914728682172,1,3,14.479681163570605,4.826560387856868,316
Theo Pinson,-0.05555555555555555,42.46575342465753,38.888888888888886,18,4.5,16.14699391171994,1,-2.090909090909091,14.285714285714288,45.45454545454545,11,0.15384615384615385,5.963736263736265,1,-1.2121212121212122,33.87096774193548,45.45454545454545,33,3.6363636363636362,14.269257086999023,1,3,12.702039763582517,4.234013254527506,317
